SUID,annotation name,annotations,Betweenness unDir,Bridging unDir,Centroid unDir,Closeness unDir,Degree unDir,Eccentricity unDir,EigenVector unDir,Ensembl Gene ID,Ensembl Protein ID,Entrez Gene ID,gene name,log score,name,node type,Radiality unDir,RefSeq mRNA ID,RefSeq Protein ID,score,selected,shared name,Stress unDir,Synonym,Uniprot ID
1099,a,GO:0010638|GO:1902686|GO:0051402|GO:2001233|GO:0008637|GO:0019867|GO:2001235|GO:0001844|GO:0032386|GO:0097202|GO:0090199|GO:0070228|GO:2001244|GO:0043254|GO:0043068|GO:0010952|GO:0070227|GO:0051204|GO:0001666|GO:0046902|GO:0070231|GO:0090150|GO:0043525|GO:0036294|GO:0051259|GO:0031968|GO:0040008|GO:0043280|GO:0051205|GO:1901216|GO:0007006|GO:0070997|GO:0070201|GO:2000108|GO:1902110|GO:0052548|GO:0032469|GO:0097193|GO:0010822|GO:0032459|GO:0010950|GO:1901214|GO:0034976|GO:0071453|GO:1902108|GO:2001242|GO:0070482|GO:1901028|GO:0032461|GO:0045926|GO:0097194|GO:0005741|GO:0007568|GO:0006919|GO:0052547|GO:0043523|GO:1900739|GO:0043281|GO:2000106|GO:0031638|GO:0097285|GO:0090200|GO:0001836|GO:0031334|GO:0035794|GO:0071456|GO:2000116|GO:2001056|GO:0097345|GO:0007005|GO:0070059|GO:0070232|GO:0071887|GO:1900740|GO:0043065|GO:0072655|GO:0010821|GO:0010942|GO:0032844|GO:0036293,82.59968161,3.060950625,-106,0.002183406,33,0.333333333,0.037240171,ENSG00000105327,ENSP00000404503,27113,BBC3,-5.361928827,H__sapiens__2_-Hs:712375,result,2.034334764,NM_014417,NP_055232,0.004691848,FALSE,H__sapiens__2_-Hs:712375,956,PUMA,Q9BXH1
1105,a,GO:0043068|GO:0010942|GO:0043065,32.48686601,5.322611663,-109,0.002150538,16,0.333333333,0.019615246,ENSG00000124664,ENSP00000442715,25803,SPDEF,-5.370365439,H__sapiens__2_-Hs:714887,result,2.004291845,NM_012391,NP_036523,0.004652431,FALSE,H__sapiens__2_-Hs:714887,396,PDEF,SPDEF_HUMAN
1145,a,GO:0051340|GO:0009314|GO:0000726|GO:0019043|GO:0010165|GO:0008022|GO:0006303|GO:0006302|GO:0019042|GO:0006266|GO:0051351|GO:0010212,182.6088231,3.551301712,-79,0.002309469,48,0.333333333,0.062635393,ENSG00000152422,ENSP00000421491,7518,XRCC4,-5.458973434,H__sapiens__2_-Hs:718905,result,2.141630901,NM_022550,NP_072044,0.004257925,FALSE,H__sapiens__2_-Hs:718905,1950,,XRCC4_HUMAN
1151,a,GO:0004857|GO:0071375|GO:0043434|GO:0018394|GO:0008080|GO:0019210|GO:0006474|GO:0032868|GO:0006338|GO:0016538|GO:0044262|GO:0019887|GO:0032869|GO:0016569|GO:0003713|GO:0004860|GO:0019207|GO:0006473|GO:0006367|GO:0018205|GO:0018393|GO:0016570|GO:0006475|GO:1901652|GO:0031365|GO:0006352|GO:0007219|GO:0043966|GO:0043543|GO:0016573|GO:0019901|GO:0007050|GO:0016410|GO:1901653|GO:0006109|GO:0016407|GO:0010675|GO:0030291|GO:0042826|GO:0045786,46.94340747,2.711449981,-97,0.002212389,30,0.333333333,0.040763635,ENSG00000114166,ENSP00000263754,8850,KAT2B,-5.474796302,H__sapiens__2_-Hs:713576,result,2.060085837,NM_003884,NP_003875,0.004191082,FALSE,H__sapiens__2_-Hs:713576,616,PCAF,Q92831
1153,a,GO:0035258|GO:0047485|GO:0044389|GO:0051403|GO:0031098|GO:0032872|GO:0070302|GO:0035257|GO:0031625|GO:0031396|GO:0030521|GO:0051427|GO:0071902|GO:0030518|GO:0043410|GO:0071900|GO:0016604|GO:0030522|GO:0046328|GO:0007254|GO:0016605|GO:0080135|GO:0050681|GO:0097191|GO:0043405|GO:0032147|GO:0008625|GO:0002039|GO:0005057,219.0683335,3.375078757,-73,0.002352941,56,0.333333333,0.071330437,ENSG00000231617,ENSP00000415898,1616,DAXX,-5.483167295,H__sapiens__2_-Hs:729658,result,2.175965665,NM_001350,NP_001341,0.004156145,FALSE,H__sapiens__2_-Hs:729658,2928,DAP6,Q9UER7
1158,a,GO:0070613|GO:0010638|GO:1902686|GO:0071214|GO:0042113|GO:0045088|GO:2001233|GO:0044389|GO:0008637|GO:0019867|GO:0002520|GO:0001844|GO:0032386|GO:0034138|GO:0035872|GO:0097202|GO:0031625|GO:0045089|GO:2001236|GO:0009792|GO:0030097|GO:0030522|GO:0010952|GO:0034142|GO:0051204|GO:0048534|GO:0097192|GO:0043124|GO:2001239|GO:0046902|GO:0042110|GO:1902532|GO:0090150|GO:0031968|GO:0045862|GO:0051205|GO:0043280|GO:0007006|GO:0070201|GO:0043009|GO:1902110|GO:0030162|GO:0052548|GO:0097193|GO:0010822|GO:0002756|GO:0010950|GO:1902108|GO:0001701|GO:1901028|GO:0097194|GO:0005741|GO:0006919|GO:0052547|GO:0002758|GO:0038034|GO:1900739|GO:0043281|GO:0030099|GO:0031638|GO:0002218|GO:0071260|GO:0035794|GO:0031349|GO:0007249|GO:2000116|GO:2001056|GO:0002020|GO:0043122|GO:0010954|GO:0097345|GO:0035666|GO:0007005|GO:1900740|GO:0072655|GO:0010821|GO:0097191|GO:0071496|GO:0002224|GO:0034612|GO:0002521|GO:0009612|GO:0002221,485.21507,4.089557584,-58,0.002439024,71,0.333333333,0.080792752,ENSG00000064012,ENSP00000412523,841,CASP8,-0.274735091,H__sapiens__2_-Hs:710153,query,2.240343348,NM_033358,NP_203522,0.759773368,FALSE,H__sapiens__2_-Hs:710153,5918,MCH5,Q14790
1162,a,GO:1902686|GO:0051251|GO:0051402|GO:0044389|GO:0008637|GO:2001240|GO:0016049|GO:0032386|GO:0046982|GO:0031625|GO:0031330|GO:0051249|GO:0002696|GO:0046651|GO:0043393|GO:0050853|GO:2001239|GO:0014070|GO:0051881|GO:0050851|GO:0002429|GO:0040008|GO:0007006|GO:2000811|GO:1902110|GO:0032469|GO:0097193|GO:1901214|GO:0043565|GO:0030307|GO:1901099|GO:1901028|GO:0038034|GO:0043279|GO:0009314|GO:0050864|GO:1900739|GO:0032845|GO:0050867|GO:2001234|GO:0001558|GO:0002020|GO:0007005|GO:0070059|GO:1901215|GO:1900740|GO:0072655|GO:0010507|GO:0000209|GO:0005635|GO:0010638|GO:0032944|GO:0042113|GO:2001233|GO:0032943|GO:0008630|GO:0019867|GO:0001844|GO:2001235|GO:0042493|GO:0035872|GO:2001236|GO:2001244|GO:0030522|GO:0031965|GO:0070661|GO:0051204|GO:0097192|GO:2000209|GO:0046902|GO:0090150|GO:1902532|GO:0031968|GO:2001243|GO:0051205|GO:0010506|GO:0070201|GO:0070997|GO:0070663|GO:0010822|GO:0034976|GO:0009636|GO:2001242|GO:1902108|GO:0043524|GO:0005741|GO:0051098|GO:0043523|GO:0097285|GO:0001836|GO:0035794|GO:0010035|GO:0097345|GO:0043276|GO:2001237|GO:0009895|GO:0050670|GO:0002768|GO:0006914|GO:0051607|GO:0010821|GO:0050865|GO:0097191|GO:0032844|GO:0002694|GO:0045927|GO:0008625|GO:0042100,169.7514116,2.852447201,-78,0.002325581,51,0.333333333,0.057645648,ENSG00000171791,ENSP00000466417,596,BCL2,-5.520234351,H__sapiens__2_-Hs:722577,result,2.154506438,NM_000657,NP_000648,0.004004909,FALSE,H__sapiens__2_-Hs:722577,2090,PPP1R50,P10415
1170,a,GO:0019787|GO:0016605|GO:0000793|GO:0004842|GO:0016604|GO:0044454|GO:0016881|GO:0016879|GO:0000228|GO:0000794,100.8701244,3.786701008,-84,0.002293578,37,0.333333333,0.05209681,ENSG00000103275,ENSP00000457064,7329,UBE2I,-5.222700181,H__sapiens__2_-Hs:712093,result,2.128755365,NM_194261,NP_919237,0.005392748,FALSE,H__sapiens__2_-Hs:712093,1280,UBC9,UBC9_HUMAN
1175,a,GO:1901991|GO:2001233|GO:0008630|GO:0008637|GO:2001240|GO:0019867|GO:0090003|GO:0010823|GO:2001235|GO:0046982|GO:0035872|GO:0090199|GO:2001236|GO:0031330|GO:2001021|GO:0010948|GO:2001244|GO:0090201|GO:0030522|GO:0010639|GO:0019901|GO:2001020|GO:0035821|GO:1901987|GO:0097192|GO:2001239|GO:0046902|GO:2000209|GO:1902532|GO:0090150|GO:0090002|GO:0051881|GO:1901988|GO:0031968|GO:2001243|GO:2000811|GO:0007006|GO:0010506|GO:0070201|GO:0097193|GO:0007346|GO:2001242|GO:0000075|GO:1901099|GO:0097194|GO:0005741|GO:0051817|GO:0038034|GO:1900117|GO:1901990|GO:1902229|GO:1902230|GO:0001836|GO:2001234|GO:0043276|GO:0007005|GO:2001237|GO:0009895|GO:0006914|GO:0080135|GO:0007093|GO:0010507|GO:0010821|GO:0097191|GO:0051129,215.6357368,2.786664955,-73,0.002352941,59,0.333333333,0.068567282,ENSG00000171552,ENSP00000411252,598,BCL2L1,-5.30034513,H__sapiens__2_-Hs:722527,result,2.175965665,NM_138578,NP_612815,0.004989871,FALSE,H__sapiens__2_-Hs:722527,2918,PPP1R52,Q07817
1181,a,GO:0043009|GO:0071375|GO:0048011|GO:0043434|GO:0032868|GO:0051896|GO:0038095|GO:0008047|GO:0014065|GO:0032869|GO:1902593|GO:0051169|GO:0045936|GO:0043491|GO:0038093|GO:0009792|GO:0033673|GO:0007173|GO:0042326|GO:0044344|GO:0008286|GO:0008543|GO:1901652|GO:0014066|GO:0001933|GO:0038179|GO:0048015|GO:0006913|GO:0002768|GO:0007050|GO:0006606|GO:0038127|GO:0048009|GO:0034504|GO:0051170|GO:0071774|GO:0017038|GO:0006469|GO:1901653|GO:0044744|GO:1902532|GO:0048017|GO:0010563|GO:0044445|GO:0019902|GO:0051348|GO:0045786,146.1875607,4.256341047,-86,0.002283105,39,0.333333333,0.047770099,ENSG00000103197,ENSP00000460310,7249,TSC2,-5.588004499,H__sapiens__2_-Hs:712074,result,2.120171674,NM_001114382,NP_001107854,0.003742489,FALSE,H__sapiens__2_-Hs:712074,1764,tuberin,TSC2_HUMAN
1184,a,GO:0004857|GO:0010638|GO:1902686|GO:0019210|GO:0043154|GO:2001233|GO:0008637|GO:0008630|GO:0001844|GO:0032386|GO:0019887|GO:0045936|GO:0019207|GO:0010951|GO:0051204|GO:0046902|GO:0090150|GO:2000117|GO:0051205|GO:0007006|GO:0070201|GO:1902110|GO:0052548|GO:0097193|GO:0010822|GO:1902108|GO:1901028|GO:0052547|GO:1900739|GO:0010466|GO:0043281|GO:0004860|GO:0033673|GO:0042326|GO:0051346|GO:0001836|GO:0035794|GO:0001933|GO:2000116|GO:0071900|GO:0097345|GO:0007005|GO:1900740|GO:0071901|GO:0072655|GO:0006469|GO:0010821|GO:0010563|GO:0051348|GO:0030291,162.0838254,4.809693104,-88,0.002272727,36,0.333333333,0.049646066,ENSG00000175793,ENSP00000340989,2810,SFN,-5.600904289,H__sapiens__2_-Hs:723415,result,2.111587983,NM_006142,NP_006133,0.003694521,FALSE,H__sapiens__2_-Hs:723415,1880,YWHAS,P31947
1186,a,GO:0045787|GO:0000307|GO:0000079|GO:0071900|GO:0045737|GO:0031965|GO:0000785|GO:0019901|GO:0071902|GO:0005635,63.86000609,2.50558296,-94,0.002237136,37,0.333333333,0.048006668,ENSG00000118971,ENSP00000442807,894,CCND2,-5.543985009,H__sapiens__2_-Hs:714178,result,2.081545064,NM_001759,NP_001750,0.003910911,FALSE,H__sapiens__2_-Hs:714178,798,,P30279
1188,a,GO:0070613|GO:0071214|GO:0032944|GO:0045088|GO:2000147|GO:0051251|GO:2001233|GO:0005126|GO:0032943|GO:0002260|GO:0002520|GO:2001235|GO:0032813|GO:0048872|GO:0034138|GO:0097202|GO:0045089|GO:2001236|GO:0070228|GO:0030097|GO:0051272|GO:0051249|GO:0002696|GO:0046651|GO:0002250|GO:0043068|GO:0010952|GO:0034142|GO:0070661|GO:0070227|GO:0048534|GO:0097192|GO:2001239|GO:0042110|GO:0070231|GO:0040017|GO:0045862|GO:0033077|GO:0043280|GO:0030098|GO:0030162|GO:0052548|GO:0070663|GO:0002756|GO:0010950|GO:2001238|GO:0006919|GO:0052547|GO:0002758|GO:0038034|GO:0030335|GO:0043281|GO:0030099|GO:2000106|GO:0031638|GO:0002218|GO:0001819|GO:0071260|GO:0097285|GO:0050867|GO:0031349|GO:0007249|GO:2000116|GO:0050863|GO:2001056|GO:0002020|GO:0043122|GO:0043029|GO:0010954|GO:0035666|GO:0070232|GO:0050670|GO:0071887|GO:0043065|GO:0001776|GO:0050870|GO:0051607|GO:0002687|GO:0050865|GO:0097191|GO:0071496|GO:0010942|GO:0032844|GO:0002694|GO:0002224|GO:0008625|GO:0002521|GO:0009612|GO:0002221,105.0645679,3.879073055,-93,0.002227171,34,0.333333333,0.03743219,ENSG00000168040,ENSP00000301838,8772,FADD,-5.627260242,H__sapiens__2_-Hs:721681,result,2.072961373,NM_003824,NP_003815,0.003598421,FALSE,H__sapiens__2_-Hs:721681,1020,MORT1,Q13158
1195,a,GO:0005057,49.51499763,4.070316867,-104,0.002192982,24,0.333333333,0.033764333,ENSG00000107262,ENSP00000420514,573,BAG1,-5.668265463,H__sapiens__2_-Hs:712702,bad,2.042918455,NM_004323,NP_004314,0.003453851,FALSE,H__sapiens__2_-Hs:712702,600,,Q99933
1197,a,GO:0000790|GO:0006978|GO:0071214|GO:0072331|GO:0010165|GO:0001503|GO:1901991|GO:0051402|GO:0005667|GO:0008630|GO:0031570|GO:0000228|GO:0010948|GO:0010332|GO:0003682|GO:0030330|GO:0044774|GO:0043068|GO:0000077|GO:1901987|GO:0044454|GO:0051259|GO:1901988|GO:0070997|GO:0097193|GO:0034644|GO:1901214|GO:0044783|GO:0000785|GO:0007346|GO:0000075|GO:0043565|GO:0043523|GO:0009314|GO:0009416|GO:0003690|GO:0072332|GO:0031571|GO:0009411|GO:0042772|GO:0030278|GO:1901990|GO:0042770|GO:0042771|GO:0000082|GO:0097285|GO:0071478|GO:0071482|GO:2000045|GO:0007219|GO:0043065|GO:0007093|GO:0043566|GO:0010942|GO:2000134|GO:0003684|GO:0002039|GO:0044773|GO:0044819|GO:0010212,157.5450369,5.348778084,-95,0.002237136,30,0.333333333,0.038015636,ENSG00000073282,ENSP00000407144,8626,TP63,-5.671781017,H__sapiens__2_-Hs:710511,bad,2.081545064,NM_003722,NP_003713,0.00344173,FALSE,H__sapiens__2_-Hs:710511,1978,TP73L,Q9H3D4
1205,a,,38.66964703,5.391633055,-107,0.002136752,18,0.333333333,0.02649406,ENSG00000126215,ENSP00000473569,7517,XRCC3,-5.682585524,H__sapiens__2_-Hs:715117,bad,1.991416309,NM_005432,NP_005423,0.003404744,FALSE,H__sapiens__2_-Hs:715117,450,,XRCC3_HUMAN
1206,a,GO:0043240,267.9150906,3.448304288,-68,0.002375297,61,0.333333333,0.080798833,ENSG00000187741,ENSP00000457970,2175,FANCA,-4.440449754,H__sapiens__2_-Hs:726114,result,2.193133047,NM_001018112,NP_001018122,0.011790634,FALSE,H__sapiens__2_-Hs:726114,3484,FANCH,O15360
1209,a,GO:0005072|GO:0007179|GO:0030509|GO:0071560|GO:0031625|GO:0071773|GO:0044389|GO:0071772|GO:0005057|GO:0071559|GO:0007178,89.04854816,3.48434421,-90,0.002257336,35,0.333333333,0.046836699,ENSG00000113658,ENSP00000446474,4090,SMAD5,-5.695072458,H__sapiens__2_-Hs:713530,bad,2.098712446,NM_005903,NP_005894,0.003362494,FALSE,H__sapiens__2_-Hs:713530,1184,MADH5,SMAD5_HUMAN
1211,a,GO:0071456|GO:0050821|GO:0010608|GO:0072331|GO:0030330|GO:0071453|GO:0008270|GO:0009895|GO:0070482|GO:0001666|GO:0031647|GO:0042176|GO:0036294|GO:0042770|GO:0036293,163.3897332,4.144263711,-79,0.002320186,43,0.333333333,0.054678908,ENSG00000198625,ENSP00000443816,4194,MDM4,-4.984872225,H__sapiens__2_-Hs:727486,result,2.150214592,NM_002393,NP_002384,0.006840652,FALSE,H__sapiens__2_-Hs:727486,1888,MDMX,O15151
1215,a,GO:0000790|GO:0045088|GO:0005126|GO:0001655|GO:0032813|GO:0072111|GO:0051241|GO:0000228|GO:0048659|GO:0000976|GO:0022604|GO:0050678|GO:0000975|GO:0043124|GO:0048661|GO:1901653|GO:0014070|GO:0048660|GO:0002053|GO:1902532|GO:0048863|GO:0044454|GO:0048762|GO:0010464|GO:0072091|GO:0071375|GO:0044212|GO:0043434|GO:0050680|GO:0000785|GO:0043565|GO:0003690|GO:0001067|GO:0010463|GO:0016525|GO:0010771|GO:0060485|GO:1901652|GO:0007249|GO:0000981|GO:0072215|GO:0045596|GO:0043122|GO:0050673|GO:0033002|GO:2000648|GO:0001525|GO:0010769|GO:0043566|GO:0051129|GO:0010721|GO:0034612,146.1181922,3.568569526,-82,0.002304147,43,0.333333333,0.051106858,ENSG00000115415,ENSP00000438703,6772,STAT1,-5.5767957,H__sapiens__2_-Hs:713738,result,2.137339056,NM_139266,NP_644671,0.003784673,FALSE,H__sapiens__2_-Hs:713738,1682,STAT91,STAT1_HUMAN
1232,a,GO:0070613|GO:0052547|GO:2001056|GO:0030162|GO:2000116|GO:0052548|GO:0097202|GO:0010950|GO:0010954|GO:0010952|GO:0045862|GO:0031638,92.53360069,4.803671661,-96,0.002232143,26,0.333333333,0.031988268,ENSG00000112378,ENSP00000397157,64065,PERP,-5.152973936,H__sapiens__2_-Hs:713370,result,2.077253219,NM_022121,NP_071404,0.005782183,FALSE,H__sapiens__2_-Hs:713370,1114,THW,Q96FX8
1249,a,,177.7458098,4.604342166,-81,0.002309469,40,0.333333333,0.053569933,ENSG00000172667,ENSP00000398920,64393,ZMAT3,-5.284839387,H__sapiens__2_-Hs:722793,result,2.141630901,NM_152240,NP_689426,0.005067846,FALSE,H__sapiens__2_-Hs:722793,2028,WIG1,ZMAT3_HUMAN
1252,a,,125.201764,4.337428113,-82,0.002304147,37,0.333333333,0.050383084,ENSG00000048392,ENSP00000430641,50484,RRM2B,-5.305059601,H__sapiens__2_-Hs:709921,result,2.137339056,NM_015713,NP_056528,0.004966402,FALSE,H__sapiens__2_-Hs:709921,1484,p53R2,RIR2B_HUMAN
1254,a,GO:0007249|GO:0043122,24.62023382,4.544359805,-129,0.002079002,14,0.333333333,0.018700641,ENSG00000164054,ENSP00000415097,51246,SHISA5,-5.30758603,H__sapiens__2_-Hs:720621,result,1.935622318,NM_016479,NP_057563,0.004953871,FALSE,H__sapiens__2_-Hs:720621,382,SCOTIN,SHSA5_HUMAN
1257,a,GO:0000781|GO:0042113|GO:0048610|GO:0002208|GO:0006303|GO:0008270|GO:0044389|GO:0006338|GO:0002520|GO:0002440|GO:0002312|GO:0009314|GO:0016569|GO:0031625|GO:0051054|GO:0016447|GO:2001022|GO:0016879|GO:0051865|GO:0016570|GO:0019787|GO:0003682|GO:0006282|GO:0010608|GO:0035861|GO:0002250|GO:0003006|GO:0045190|GO:0016881|GO:0006310|GO:0070936|GO:2001020|GO:0006302|GO:0016444|GO:0080135|GO:0004842|GO:0002562|GO:0000726|GO:0016445|GO:0000209|GO:0051052|GO:0071824|GO:0002204|GO:0045739|GO:0010212,58.82903748,3.248769344,-98,0.002192982,30,0.333333333,0.044348233,ENSG00000112130,ENSP00000420268,9025,RNF8,-5.334203757,H__sapiens__2_-Hs:713316,result,2.042918455,NM_183078,NP_898901,0.004823749,FALSE,H__sapiens__2_-Hs:713316,704,KIAA0646,RNF8_HUMAN
1259,a,GO:0000725|GO:0000724|GO:0006310|GO:0006302,134.7141407,4.592163827,-88,0.002257336,37,0.333333333,0.05343821,ENSG00000083093,ENSP00000460666,79728,PALB2,-4.8043367,H__sapiens__2_-Hs:710873,result,2.098712446,NM_024675,NP_078951,0.008194134,FALSE,H__sapiens__2_-Hs:710873,1650,FLJ21816,Q86YC2
1268,a,GO:0071216|GO:2000116|GO:2001056|GO:0052548|GO:0097193|GO:0010950|GO:0043068|GO:0010952|GO:0043065|GO:0006919|GO:0052547|GO:0008047|GO:0097202|GO:0043281|GO:0010942|GO:0044445|GO:0031638|GO:0043280,238.205846,4.174274924,-72,0.002358491,50,0.333333333,0.068281398,ENSG00000120868,ENSP00000450175,317,APAF1,-5.3939588,H__sapiens__2_-Hs:714424,result,2.180257511,NM_181869,NP_863659,0.004543949,FALSE,H__sapiens__2_-Hs:714424,2630,CED4,O14727
1270,a,GO:0060389|GO:0043627|GO:0002208|GO:0051897|GO:0002576|GO:0043551|GO:0060205|GO:1901991|GO:0001503|GO:0051251|GO:0016049|GO:0008156|GO:0043255|GO:0002520|GO:0000271|GO:0033993|GO:0032386|GO:0002312|GO:0010720|GO:0005976|GO:0060393|GO:0000018|GO:0051272|GO:0001818|GO:0010948|GO:0097305|GO:0051249|GO:0006260|GO:0014904|GO:0002719|GO:0002696|GO:0002250|GO:0043254|GO:0016051|GO:1901654|GO:2000736|GO:0022604|GO:0048732|GO:0030308|GO:0043536|GO:0016445|GO:0018210|GO:0031983|GO:0014070|GO:0032355|GO:0000060|GO:0048863|GO:0040017|GO:0070723|GO:0043552|GO:0002204|GO:0043405|GO:0040008|GO:0036314|GO:0007183|GO:0051101|GO:0031093|GO:0010631|GO:0048520|GO:0051223|GO:0050921|GO:0045926|GO:0051817|GO:0051896|GO:0007178|GO:0090218|GO:0050864|GO:0031091|GO:0030335|GO:0051169|GO:0051222|GO:0030278|GO:0043491|GO:0051271|GO:0016447|GO:1901990|GO:0090092|GO:0050920|GO:0051168|GO:0031334|GO:0017015|GO:0050867|GO:0018105|GO:0033157|GO:0001558|GO:0010595|GO:0045596|GO:0051053|GO:0050673|GO:0005160|GO:0007093|GO:0002562|GO:0071560|GO:0051052|GO:0060391|GO:0006611|GO:0071559|GO:0032388|GO:0042113|GO:0048545|GO:0072593|GO:2000147|GO:0005126|GO:2000379|GO:0010862|GO:0030168|GO:1902593|GO:0010770|GO:0045936|GO:0051054|GO:0043550|GO:0051241|GO:0032881|GO:0030097|GO:0046824|GO:0034774|GO:0071902|GO:0010717|GO:0046849|GO:0090288|GO:0048771|GO:0007184|GO:0006310|GO:0046822|GO:0035821|GO:0001837|GO:0010634|GO:0030141|GO:1901987|GO:0006275|GO:0050678|GO:0007050|GO:0006606|GO:0048534|GO:0038127|GO:0055001|GO:0006470|GO:0042307|GO:0017038|GO:0045834|GO:0090316|GO:0044744|GO:0030512|GO:1901988|GO:1900180|GO:0002701|GO:0045786|GO:0045598|GO:0010718|GO:0002683|GO:0070201|GO:0007179|GO:0030155|GO:0050680|GO:0090100|GO:0007346|GO:0000075|GO:0030282|GO:0032885|GO:0002440|GO:0051098|GO:0061082|GO:0018209|GO:0007173|GO:0042326|GO:0019216|GO:0001819|GO:0016311|GO:0001933|GO:0007162|GO:0045930|GO:0031349|GO:0071216|GO:0043410|GO:0071900|GO:0022612|GO:0006913|GO:0045190|GO:0018107|GO:0016444|GO:0010769|GO:0060390|GO:0034504|GO:0051170|GO:2000377|GO:0050865|GO:0006109|GO:0097191|GO:0010563|GO:0002694|GO:0090287|GO:0042306,154.6716483,3.771416705,-82,0.002293578,42,0.333333333,0.051146532,ENSG00000105329,ENSP00000472767,7040,TGFB1,-5.417126293,H__sapiens__2_-Hs:712376,result,2.128755365,NM_000660,NP_000651,0.004439887,FALSE,H__sapiens__2_-Hs:712376,1832,TGFbeta,TGFB1_HUMAN
1272,a,GO:0004857|GO:0019210|GO:0043154|GO:2001233|GO:0008630|GO:0016049|GO:0033993|GO:0019887|GO:0045936|GO:0019207|GO:2001021|GO:0097305|GO:0010951|GO:0019901|GO:2001020|GO:0030308|GO:0007050|GO:0009991|GO:0014070|GO:1902532|GO:2000117|GO:0040008|GO:0045786|GO:2001243|GO:0052548|GO:0097193|GO:2001242|GO:0045926|GO:0016538|GO:0052547|GO:0009314|GO:0009416|GO:0010466|GO:0009411|GO:0043281|GO:0004860|GO:0033673|GO:0042326|GO:1902229|GO:0051346|GO:1902230|GO:0000082|GO:0001933|GO:2000116|GO:2001234|GO:0071900|GO:0001558|GO:0071897|GO:0071901|GO:0080135|GO:0000079|GO:0031667|GO:0006469|GO:0010563|GO:0051348|GO:0030291,96.23125989,4.436008924,-89,0.002267574,33,0.333333333,0.051692934,ENSG00000129355,ENSP00000377224,1032,CDKN2D,-5.140353936,H__sapiens__2_-Hs:715463,result,2.107296137,NM_079421,NP_524145,0.005855617,FALSE,H__sapiens__2_-Hs:715463,1246,INK4D,P55273
1284,a,GO:1902403|GO:0072331|GO:0044783|GO:0007346|GO:1901991|GO:0071156|GO:0000075|GO:1902400|GO:0072401|GO:1902402|GO:0090068|GO:0031571|GO:0072422|GO:1901990|GO:0031570|GO:0042770|GO:0010948|GO:0000082|GO:2000045|GO:0030330|GO:0044774|GO:0072395|GO:0000077|GO:0005925|GO:1901987|GO:0007050|GO:0005924|GO:0007093|GO:0071158|GO:0030055|GO:0006977|GO:2000134|GO:1901988|GO:0072413|GO:0044773|GO:0045786|GO:0072431|GO:0044819,54.72834588,4.662111841,-105,0.002188184,23,0.333333333,0.031581805,ENSG00000143207,ENSP00000437275,64326,RFWD2,-4.674928197,H__sapiens__2_-Hs:717700,result,2.038626609,NM_022457,NP_071902,0.009326195,FALSE,H__sapiens__2_-Hs:717700,684,RNF200,RFWD2_HUMAN
1290,a,GO:1901652|GO:0071375|GO:0043434|GO:0006913|GO:0032868|GO:0007050|GO:0032869|GO:0051169|GO:1901653|GO:0032147|GO:0008286|GO:0045786|GO:0006611|GO:0051168,136.683517,5.636948822,-90,0.002257336,30,0.333333333,0.036690375,ENSG00000082146,ENSP00000413574,55437,STRADB,-5.478420955,H__sapiens__2_-Hs:710846,result,2.098712446,NM_018571,NP_061041,0.004175918,FALSE,H__sapiens__2_-Hs:710846,1658,PAPK,STRAB_HUMAN
1292,a,GO:0000790|GO:0072091|GO:0010720|GO:0035257|GO:0071824|GO:0003713|GO:0044454|GO:0000785|GO:0000228|GO:0006338|GO:0051427|GO:2000648,46.85743154,6.441841109,-116,0.002096436,16,0.333333333,0.018571128,ENSG00000082014,ENSP00000419886,6604,SMARCD3,-5.496615124,H__sapiens__2_-Hs:710842,result,1.9527897,NM_003078,NP_003069,0.004100628,FALSE,H__sapiens__2_-Hs:710842,484,CRACD3,SMRD3_HUMAN
1301,a,GO:1901652|GO:0070201|GO:0071375|GO:0043434|GO:0043068|GO:0032868|GO:0019901|GO:0090003|GO:0043065|GO:0032869|GO:1901653|GO:0090150|GO:0046324|GO:0010942|GO:0090002|GO:0008286|GO:0046323,34.20717836,3.41357428,-105,0.002145923,22,0.333333333,0.027228697,ENSG00000157500,ENSP00000419644,26060,APPL1,-5.519890727,H__sapiens__2_-Hs:719491,result,2,NM_012096,NP_036228,0.004006286,FALSE,H__sapiens__2_-Hs:719491,420,APPL,Q9UKG1
1305,a,GO:1901652|GO:0071375|GO:0043434|GO:0032868|GO:0030295|GO:0007050|GO:0004674|GO:0019887|GO:0008047|GO:0032869|GO:1901653|GO:0019207|GO:0019209|GO:0008286|GO:0045786,104.5408763,4.805725021,-96,0.002222222,27,0.333333333,0.028719089,ENSG00000135932,ENSP00000386642,51719,CAB39,-4.863571421,H__sapiens__2_-Hs:716520,result,2.068669528,NM_016289,NP_057373,0.007722853,FALSE,H__sapiens__2_-Hs:716520,978,MO25,Q9Y376
1318,a,GO:0080135|GO:0034976,13.99451606,2.834656163,-114,0.00210084,15,0.333333333,0.018526871,ENSG00000100219,ENSP00000385162,7494,XBP1,-5.571785207,H__sapiens__2_-Hs:711517,result,1.957081545,NM_005080,NP_005071,0.003803684,FALSE,H__sapiens__2_-Hs:711517,170,XBP2,XBP1_HUMAN
